Territory X Date,Target
Equatorial Guinea X 03/09/2020,0
Equatorial Guinea X 03/10/2020,0
Equatorial Guinea X 03/11/2020,0
Equatorial Guinea X 03/12/2020,0
Equatorial Guinea X 03/13/2020,0
Equatorial Guinea X 03/14/2020,0
Equatorial Guinea X 03/15/2020,0
Equatorial Guinea X 03/16/2020,0
Equatorial Guinea X 03/17/2020,0
Equatorial Guinea X 03/18/2020,0
Equatorial Guinea X 03/19/2020,0
Equatorial Guinea X 03/20/2020,0
Equatorial Guinea X 03/21/2020,0
Equatorial Guinea X 03/22/2020,0
Equatorial Guinea X 03/23/2020,0
Equatorial Guinea X 03/24/2020,0
Equatorial Guinea X 03/25/2020,0
Equatorial Guinea X 03/26/2020,0
Equatorial Guinea X 03/27/2020,0
Equatorial Guinea X 03/28/2020,0
Equatorial Guinea X 03/29/2020,0
Equatorial Guinea X 03/30/2020,0
Equatorial Guinea X 03/31/2020,0
Equatorial Guinea X 04/01/2020,0
Equatorial Guinea X 04/02/2020,1
Equatorial Guinea X 04/03/2020,1
Equatorial Guinea X 04/04/2020,1
Equatorial Guinea X 04/05/2020,1
Equatorial Guinea X 04/06/2020,1
Equatorial Guinea X 04/07/2020,1
Equatorial Guinea X 04/08/2020,1
Equatorial Guinea X 04/09/2020,1
Equatorial Guinea X 04/10/2020,1
Equatorial Guinea X 04/11/2020,1
Equatorial Guinea X 04/12/2020,1
Equatorial Guinea X 04/13/2020,1
Equatorial Guinea X 04/14/2020,1
Equatorial Guinea X 04/15/2020,1
Equatorial Guinea X 04/16/2020,1
Equatorial Guinea X 04/17/2020,1
Equatorial Guinea X 04/18/2020,1
Equatorial Guinea X 04/19/2020,1
Equatorial Guinea X 04/20/2020,1
Equatorial Guinea X 04/21/2020,1
Equatorial Guinea X 04/22/2020,1
Equatorial Guinea X 04/23/2020,1
Equatorial Guinea X 04/24/2020,1
Equatorial Guinea X 04/25/2020,1
Equatorial Guinea X 04/26/2020,1
Equatorial Guinea X 04/27/2020,1
Equatorial Guinea X 04/28/2020,1
Equatorial Guinea X 04/29/2020,1
Equatorial Guinea X 04/30/2020,1
Equatorial Guinea X 05/01/2020,1
Equatorial Guinea X 05/02/2020,1
Equatorial Guinea X 05/03/2020,1
Equatorial Guinea X 05/04/2020,1
Equatorial Guinea X 05/05/2020,1
Equatorial Guinea X 05/06/2020,1
Equatorial Guinea X 05/07/2020,1
Equatorial Guinea X 05/08/2020,1
Equatorial Guinea X 05/09/2020,1
Equatorial Guinea X 05/10/2020,1
Equatorial Guinea X 05/11/2020,1
Equatorial Guinea X 05/12/2020,1
Equatorial Guinea X 05/13/2020,1
Equatorial Guinea X 05/14/2020,1
Equatorial Guinea X 05/15/2020,1
Equatorial Guinea X 05/16/2020,1
Equatorial Guinea X 05/17/2020,1
Equatorial Guinea X 05/18/2020,1
Equatorial Guinea X 05/19/2020,1
Equatorial Guinea X 05/20/2020,1
Equatorial Guinea X 05/21/2020,1
Equatorial Guinea X 05/22/2020,1
Equatorial Guinea X 05/23/2020,1
Equatorial Guinea X 05/24/2020,1
Equatorial Guinea X 05/25/2020,1
Equatorial Guinea X 05/26/2020,1
Equatorial Guinea X 05/27/2020,1
Equatorial Guinea X 05/28/2020,1
Equatorial Guinea X 05/29/2020,1
Equatorial Guinea X 05/30/2020,1
Equatorial Guinea X 05/31/2020,1
Equatorial Guinea X 06/01/2020,1
Equatorial Guinea X 06/02/2020,1
Equatorial Guinea X 06/03/2020,1
Equatorial Guinea X 06/04/2020,1
Equatorial Guinea X 06/05/2020,1
Equatorial Guinea X 06/06/2020,1
Equatorial Guinea X 06/07/2020,1
Eritrea X 03/06/2020,0
Eritrea X 03/07/2020,0
Eritrea X 03/08/2020,0
Eritrea X 03/09/2020,0
Eritrea X 03/10/2020,0
Eritrea X 03/11/2020,0
Eritrea X 03/12/2020,0
Eritrea X 03/13/2020,0
Eritrea X 03/14/2020,0
Eritrea X 03/15/2020,0
Eritrea X 03/16/2020,0
Eritrea X 03/17/2020,0
Eritrea X 03/18/2020,0
Eritrea X 03/19/2020,0
Eritrea X 03/20/2020,0
Eritrea X 03/21/2020,0
Eritrea X 03/22/2020,0
Eritrea X 03/23/2020,0
Eritrea X 03/24/2020,0
Eritrea X 03/25/2020,0
Eritrea X 03/26/2020,0
Eritrea X 03/27/2020,0
Eritrea X 03/28/2020,0
Eritrea X 03/29/2020,0
Eritrea X 03/30/2020,0
Eritrea X 03/31/2020,0
Eritrea X 04/01/2020,0
Eritrea X 04/02/2020,1
Eritrea X 04/03/2020,1
Eritrea X 04/04/2020,1
Eritrea X 04/05/2020,1
Eritrea X 04/06/2020,1
Eritrea X 04/07/2020,1
Eritrea X 04/08/2020,1
Eritrea X 04/09/2020,1
Eritrea X 04/10/2020,1
Eritrea X 04/11/2020,1
Eritrea X 04/12/2020,1
Eritrea X 04/13/2020,1
Eritrea X 04/14/2020,1
Eritrea X 04/15/2020,1
Eritrea X 04/16/2020,1
Eritrea X 04/17/2020,1
Eritrea X 04/18/2020,1
Eritrea X 04/19/2020,1
Eritrea X 04/20/2020,1
Eritrea X 04/21/2020,1
Eritrea X 04/22/2020,1
Eritrea X 04/23/2020,1
Eritrea X 04/24/2020,1
Eritrea X 04/25/2020,1
Eritrea X 04/26/2020,1
Eritrea X 04/27/2020,1
Eritrea X 04/28/2020,1
Eritrea X 04/29/2020,1
Eritrea X 04/30/2020,1
Eritrea X 05/01/2020,1
Eritrea X 05/02/2020,1
Eritrea X 05/03/2020,1
Eritrea X 05/04/2020,1
Eritrea X 05/05/2020,1
Eritrea X 05/06/2020,1
Eritrea X 05/07/2020,1
Eritrea X 05/08/2020,1
Eritrea X 05/09/2020,1
Eritrea X 05/10/2020,1
Eritrea X 05/11/2020,1
Eritrea X 05/12/2020,1
Eritrea X 05/13/2020,1
Eritrea X 05/14/2020,1
Eritrea X 05/15/2020,1
Eritrea X 05/16/2020,1
Eritrea X 05/17/2020,1
Eritrea X 05/18/2020,1
Eritrea X 05/19/2020,1
Eritrea X 05/20/2020,1
Eritrea X 05/21/2020,1
Eritrea X 05/22/2020,1
Eritrea X 05/23/2020,1
Eritrea X 05/24/2020,1
Eritrea X 05/25/2020,1
Eritrea X 05/26/2020,1
Eritrea X 05/27/2020,1
Eritrea X 05/28/2020,1
Eritrea X 05/29/2020,1
Eritrea X 05/30/2020,1
Eritrea X 05/31/2020,1
Eritrea X 06/01/2020,1
Eritrea X 06/02/2020,1
Eritrea X 06/03/2020,1
Eritrea X 06/04/2020,1
Eritrea X 06/05/2020,1
Eritrea X 06/06/2020,1
Eritrea X 06/07/2020,1
Estonia X 03/06/2020,0
Estonia X 03/07/2020,0
Estonia X 03/08/2020,0
Estonia X 03/09/2020,0
Estonia X 03/10/2020,0
Estonia X 03/11/2020,0
Estonia X 03/12/2020,0
Estonia X 03/13/2020,0
Estonia X 03/14/2020,0
Estonia X 03/15/2020,0
Estonia X 03/16/2020,0
Estonia X 03/17/2020,0
Estonia X 03/18/2020,0
Estonia X 03/19/2020,0
Estonia X 03/20/2020,0
Estonia X 03/21/2020,0
Estonia X 03/22/2020,0
Estonia X 03/23/2020,0
Estonia X 03/24/2020,0
Estonia X 03/25/2020,1
Estonia X 03/26/2020,1
Estonia X 03/27/2020,1
Estonia X 03/28/2020,1
Estonia X 03/29/2020,3
Estonia X 03/30/2020,3
Estonia X 03/31/2020,4
Estonia X 04/01/2020,5
Estonia X 04/02/2020,8
Estonia X 04/03/2020,8
Estonia X 04/04/2020,10
Estonia X 04/05/2020,11
Estonia X 04/06/2020,14
Estonia X 04/07/2020,14
Estonia X 04/08/2020,17
Estonia X 04/09/2020,18
Estonia X 04/10/2020,21
Estonia X 04/11/2020,23
Estonia X 04/12/2020,26
Estonia X 04/13/2020,28
Estonia X 04/14/2020,32
Estonia X 04/15/2020,34
Estonia X 04/16/2020,38
Estonia X 04/17/2020,40
Estonia X 04/18/2020,45
Estonia X 04/19/2020,48
Estonia X 04/20/2020,52
Estonia X 04/21/2020,55
Estonia X 04/22/2020,61
Estonia X 04/23/2020,64
Estonia X 04/24/2020,70
Estonia X 04/25/2020,73
Estonia X 04/26/2020,80
Estonia X 04/27/2020,83
Estonia X 04/28/2020,90
Estonia X 04/29/2020,94
Estonia X 04/30/2020,102
Estonia X 05/01/2020,105
Estonia X 05/02/2020,113
Estonia X 05/03/2020,117
Estonia X 05/04/2020,126
Estonia X 05/05/2020,131
Estonia X 05/06/2020,140
Estonia X 05/07/2020,145
Estonia X 05/08/2020,155
Estonia X 05/09/2020,160
Estonia X 05/10/2020,170
Estonia X 05/11/2020,176
Estonia X 05/12/2020,187
Estonia X 05/13/2020,193
Estonia X 05/14/2020,203
Estonia X 05/15/2020,210
Estonia X 05/16/2020,222
Estonia X 05/17/2020,229
Estonia X 05/18/2020,241
Estonia X 05/19/2020,249
Estonia X 05/20/2020,261
Estonia X 05/21/2020,269
Estonia X 05/22/2020,282
Estonia X 05/23/2020,291
Estonia X 05/24/2020,305
Estonia X 05/25/2020,313
Estonia X 05/26/2020,327
Estonia X 05/27/2020,336
Estonia X 05/28/2020,351
Estonia X 05/29/2020,361
Estonia X 05/30/2020,376
Estonia X 05/31/2020,387
Estonia X 06/01/2020,403
Estonia X 06/02/2020,414
Estonia X 06/03/2020,430
Estonia X 06/04/2020,442
Estonia X 06/05/2020,459
Estonia X 06/06/2020,471
Estonia X 06/07/2020,488
Eswatini X 03/06/2020,0
Eswatini X 03/07/2020,0
Eswatini X 03/08/2020,0
Eswatini X 03/09/2020,0
Eswatini X 03/10/2020,0
Eswatini X 03/11/2020,0
Eswatini X 03/12/2020,0
Eswatini X 03/13/2020,0
Eswatini X 03/14/2020,0
Eswatini X 03/15/2020,0
Eswatini X 03/16/2020,0
Eswatini X 03/17/2020,0
Eswatini X 03/18/2020,0
Eswatini X 03/19/2020,0
Eswatini X 03/20/2020,0
Eswatini X 03/21/2020,0
Eswatini X 03/22/2020,0
Eswatini X 03/23/2020,0
Eswatini X 03/24/2020,0
Eswatini X 03/25/2020,0
Eswatini X 03/26/2020,0
Eswatini X 03/27/2020,0
Eswatini X 03/28/2020,0
Eswatini X 03/29/2020,0
Eswatini X 03/30/2020,0
Eswatini X 03/31/2020,0
Eswatini X 04/01/2020,0
Eswatini X 04/02/2020,1
Eswatini X 04/03/2020,1
Eswatini X 04/04/2020,1
Eswatini X 04/05/2020,1
Eswatini X 04/06/2020,1
Eswatini X 04/07/2020,1
Eswatini X 04/08/2020,1
Eswatini X 04/09/2020,1
Eswatini X 04/10/2020,1
Eswatini X 04/11/2020,1
Eswatini X 04/12/2020,1
Eswatini X 04/13/2020,1
Eswatini X 04/14/2020,1
Eswatini X 04/15/2020,1
Eswatini X 04/16/2020,1
Eswatini X 04/17/2020,1
Eswatini X 04/18/2020,1
Eswatini X 04/19/2020,1
Eswatini X 04/20/2020,1
Eswatini X 04/21/2020,1
Eswatini X 04/22/2020,1
Eswatini X 04/23/2020,1
Eswatini X 04/24/2020,1
Eswatini X 04/25/2020,1
Eswatini X 04/26/2020,1
Eswatini X 04/27/2020,1
Eswatini X 04/28/2020,1
Eswatini X 04/29/2020,1
Eswatini X 04/30/2020,1
Eswatini X 05/01/2020,1
Eswatini X 05/02/2020,1
Eswatini X 05/03/2020,1
Eswatini X 05/04/2020,1
Eswatini X 05/05/2020,1
Eswatini X 05/06/2020,1
Eswatini X 05/07/2020,1
Eswatini X 05/08/2020,1
Eswatini X 05/09/2020,1
Eswatini X 05/10/2020,1
Eswatini X 05/11/2020,1
Eswatini X 05/12/2020,1
Eswatini X 05/13/2020,1
Eswatini X 05/14/2020,1
Eswatini X 05/15/2020,1
Eswatini X 05/16/2020,1
Eswatini X 05/17/2020,1
Eswatini X 05/18/2020,1
Eswatini X 05/19/2020,1
Eswatini X 05/20/2020,1
Eswatini X 05/21/2020,1
Eswatini X 05/22/2020,1
Eswatini X 05/23/2020,1
Eswatini X 05/24/2020,1
Eswatini X 05/25/2020,1
Eswatini X 05/26/2020,1
Eswatini X 05/27/2020,1
Eswatini X 05/28/2020,1
Eswatini X 05/29/2020,1
Eswatini X 05/30/2020,1
Eswatini X 05/31/2020,1
Eswatini X 06/01/2020,1
Eswatini X 06/02/2020,1
Eswatini X 06/03/2020,1
Eswatini X 06/04/2020,1
Eswatini X 06/05/2020,1
Eswatini X 06/06/2020,1
Eswatini X 06/07/2020,1
Ethiopia X 03/06/2020,0
Ethiopia X 03/07/2020,0
Ethiopia X 03/08/2020,0
Ethiopia X 03/09/2020,0
Ethiopia X 03/10/2020,0
Ethiopia X 03/11/2020,0
Ethiopia X 03/12/2020,0
Ethiopia X 03/13/2020,0
Ethiopia X 03/14/2020,0
Ethiopia X 03/15/2020,0
Ethiopia X 03/16/2020,0
Ethiopia X 03/17/2020,0
Ethiopia X 03/18/2020,0
Ethiopia X 03/19/2020,0
Ethiopia X 03/20/2020,0
Ethiopia X 03/21/2020,0
Ethiopia X 03/22/2020,0
Ethiopia X 03/23/2020,0
Ethiopia X 03/24/2020,0
Ethiopia X 03/25/2020,0
Ethiopia X 03/26/2020,0
Ethiopia X 03/27/2020,0
Ethiopia X 03/28/2020,0
Ethiopia X 03/29/2020,0
Ethiopia X 03/30/2020,0
Ethiopia X 03/31/2020,0
Ethiopia X 04/01/2020,0
Ethiopia X 04/02/2020,1
Ethiopia X 04/03/2020,1
Ethiopia X 04/04/2020,1
Ethiopia X 04/05/2020,1
Ethiopia X 04/06/2020,1
Ethiopia X 04/07/2020,1
Ethiopia X 04/08/2020,1
Ethiopia X 04/09/2020,1
Ethiopia X 04/10/2020,1
Ethiopia X 04/11/2020,1
Ethiopia X 04/12/2020,1
Ethiopia X 04/13/2020,1
Ethiopia X 04/14/2020,1
Ethiopia X 04/15/2020,1
Ethiopia X 04/16/2020,1
Ethiopia X 04/17/2020,1
Ethiopia X 04/18/2020,1
Ethiopia X 04/19/2020,1
Ethiopia X 04/20/2020,1
Ethiopia X 04/21/2020,1
Ethiopia X 04/22/2020,1
Ethiopia X 04/23/2020,1
Ethiopia X 04/24/2020,1
Ethiopia X 04/25/2020,1
Ethiopia X 04/26/2020,1
Ethiopia X 04/27/2020,1
Ethiopia X 04/28/2020,1
Ethiopia X 04/29/2020,1
Ethiopia X 04/30/2020,1
Ethiopia X 05/01/2020,1
Ethiopia X 05/02/2020,1
Ethiopia X 05/03/2020,1
Ethiopia X 05/04/2020,1
Ethiopia X 05/05/2020,1
Ethiopia X 05/06/2020,1
Ethiopia X 05/07/2020,1
Ethiopia X 05/08/2020,1
Ethiopia X 05/09/2020,1
Ethiopia X 05/10/2020,1
Ethiopia X 05/11/2020,1
Ethiopia X 05/12/2020,1
Ethiopia X 05/13/2020,1
Ethiopia X 05/14/2020,1
Ethiopia X 05/15/2020,1
Ethiopia X 05/16/2020,1
Ethiopia X 05/17/2020,1
Ethiopia X 05/18/2020,1
Ethiopia X 05/19/2020,1
Ethiopia X 05/20/2020,1
Ethiopia X 05/21/2020,1
Ethiopia X 05/22/2020,1
Ethiopia X 05/23/2020,1
Ethiopia X 05/24/2020,1
Ethiopia X 05/25/2020,1
Ethiopia X 05/26/2020,1
Ethiopia X 05/27/2020,1
Ethiopia X 05/28/2020,1
Ethiopia X 05/29/2020,1
Ethiopia X 05/30/2020,1
Ethiopia X 05/31/2020,1
Ethiopia X 06/01/2020,1
Ethiopia X 06/02/2020,1
Ethiopia X 06/03/2020,1
Ethiopia X 06/04/2020,1
Ethiopia X 06/05/2020,1
Ethiopia X 06/06/2020,1
Ethiopia X 06/07/2020,1
Faroe Islands X 03/06/2020,0
Faroe Islands X 03/07/2020,0
Faroe Islands X 03/08/2020,0
Faroe Islands X 03/09/2020,0
Faroe Islands X 03/10/2020,0
Faroe Islands X 03/11/2020,0
Faroe Islands X 03/12/2020,0
Faroe Islands X 03/13/2020,0
Faroe Islands X 03/14/2020,0
Faroe Islands X 03/15/2020,0
Faroe Islands X 03/16/2020,0
Faroe Islands X 03/17/2020,0
Faroe Islands X 03/18/2020,0
Faroe Islands X 03/19/2020,0
Faroe Islands X 03/20/2020,0
Faroe Islands X 03/21/2020,0
Faroe Islands X 03/22/2020,0
Faroe Islands X 03/23/2020,0
Faroe Islands X 03/24/2020,0
Faroe Islands X 03/25/2020,0
Faroe Islands X 03/26/2020,0
Faroe Islands X 03/27/2020,0
Faroe Islands X 03/28/2020,0
Faroe Islands X 03/29/2020,0
Faroe Islands X 03/30/2020,0
Faroe Islands X 03/31/2020,0
Faroe Islands X 04/01/2020,0
Faroe Islands X 04/02/2020,1
Faroe Islands X 04/03/2020,1
Faroe Islands X 04/04/2020,1
Faroe Islands X 04/05/2020,1
Faroe Islands X 04/06/2020,1
Faroe Islands X 04/07/2020,1
Faroe Islands X 04/08/2020,1
Faroe Islands X 04/09/2020,1
Faroe Islands X 04/10/2020,1
Faroe Islands X 04/11/2020,1
Faroe Islands X 04/12/2020,1
Faroe Islands X 04/13/2020,1
Faroe Islands X 04/14/2020,1
Faroe Islands X 04/15/2020,1
Faroe Islands X 04/16/2020,1
Faroe Islands X 04/17/2020,1
Faroe Islands X 04/18/2020,1
Faroe Islands X 04/19/2020,1
Faroe Islands X 04/20/2020,1
Faroe Islands X 04/21/2020,1
Faroe Islands X 04/22/2020,1
Faroe Islands X 04/23/2020,1
Faroe Islands X 04/24/2020,1
Faroe Islands X 04/25/2020,1
Faroe Islands X 04/26/2020,1
Faroe Islands X 04/27/2020,1
Faroe Islands X 04/28/2020,1
Faroe Islands X 04/29/2020,1
Faroe Islands X 04/30/2020,1
Faroe Islands X 05/01/2020,1
Faroe Islands X 05/02/2020,1
Faroe Islands X 05/03/2020,1
Faroe Islands X 05/04/2020,1
Faroe Islands X 05/05/2020,1
Faroe Islands X 05/06/2020,1
Faroe Islands X 05/07/2020,1
Faroe Islands X 05/08/2020,1
Faroe Islands X 05/09/2020,1
Faroe Islands X 05/10/2020,1
Faroe Islands X 05/11/2020,1
Faroe Islands X 05/12/2020,1
Faroe Islands X 05/13/2020,1
Faroe Islands X 05/14/2020,1
Faroe Islands X 05/15/2020,1
Faroe Islands X 05/16/2020,1
Faroe Islands X 05/17/2020,1
Faroe Islands X 05/18/2020,1
Faroe Islands X 05/19/2020,1
Faroe Islands X 05/20/2020,1
Faroe Islands X 05/21/2020,1
Faroe Islands X 05/22/2020,1
Faroe Islands X 05/23/2020,1
Faroe Islands X 05/24/2020,1
Faroe Islands X 05/25/2020,1
Faroe Islands X 05/26/2020,1
Faroe Islands X 05/27/2020,1
Faroe Islands X 05/28/2020,1
Faroe Islands X 05/29/2020,1
Faroe Islands X 05/30/2020,1
Faroe Islands X 05/31/2020,1
Faroe Islands X 06/01/2020,1
Faroe Islands X 06/02/2020,1
Faroe Islands X 06/03/2020,1
Faroe Islands X 06/04/2020,1
Faroe Islands X 06/05/2020,1
Faroe Islands X 06/06/2020,1
Faroe Islands X 06/07/2020,1
Fiji X 03/06/2020,0
Fiji X 03/07/2020,0
Fiji X 03/08/2020,0
Fiji X 03/09/2020,0
Fiji X 03/10/2020,0
Fiji X 03/11/2020,0
Fiji X 03/12/2020,0
Fiji X 03/13/2020,0
Fiji X 03/14/2020,0
Fiji X 03/15/2020,0
Fiji X 03/16/2020,0
Fiji X 03/17/2020,0
Fiji X 03/18/2020,0
Fiji X 03/19/2020,0
Fiji X 03/20/2020,0
Fiji X 03/21/2020,0
Fiji X 03/22/2020,0
Fiji X 03/23/2020,0
Fiji X 03/24/2020,0
Fiji X 03/25/2020,0
Fiji X 03/26/2020,0
Fiji X 03/27/2020,0
Fiji X 03/28/2020,0
Fiji X 03/29/2020,0
Fiji X 03/30/2020,0
Fiji X 03/31/2020,0
Fiji X 04/01/2020,0
Fiji X 04/02/2020,1
Fiji X 04/03/2020,1
Fiji X 04/04/2020,1
Fiji X 04/05/2020,1
Fiji X 04/06/2020,1
Fiji X 04/07/2020,1
Fiji X 04/08/2020,1
Fiji X 04/09/2020,1
Fiji X 04/10/2020,1
Fiji X 04/11/2020,1
Fiji X 04/12/2020,1
Fiji X 04/13/2020,1
Fiji X 04/14/2020,1
Fiji X 04/15/2020,1
Fiji X 04/16/2020,1
Fiji X 04/17/2020,1
Fiji X 04/18/2020,1
Fiji X 04/19/2020,1
Fiji X 04/20/2020,1
Fiji X 04/21/2020,1
Fiji X 04/22/2020,1
Fiji X 04/23/2020,1
Fiji X 04/24/2020,1
Fiji X 04/25/2020,1
Fiji X 04/26/2020,1
Fiji X 04/27/2020,1
Fiji X 04/28/2020,1
Fiji X 04/29/2020,1
Fiji X 04/30/2020,1
Fiji X 05/01/2020,1
Fiji X 05/02/2020,1
Fiji X 05/03/2020,1
Fiji X 05/04/2020,1
Fiji X 05/05/2020,1
Fiji X 05/06/2020,1
Fiji X 05/07/2020,1
Fiji X 05/08/2020,1
Fiji X 05/09/2020,1
Fiji X 05/10/2020,1
Fiji X 05/11/2020,1
Fiji X 05/12/2020,1
Fiji X 05/13/2020,1
Fiji X 05/14/2020,1
Fiji X 05/15/2020,1
Fiji X 05/16/2020,1
Fiji X 05/17/2020,1
Fiji X 05/18/2020,1
Fiji X 05/19/2020,1
Fiji X 05/20/2020,1
Fiji X 05/21/2020,1
Fiji X 05/22/2020,1
Fiji X 05/23/2020,1
Fiji X 05/24/2020,1
Fiji X 05/25/2020,1
Fiji X 05/26/2020,1
Fiji X 05/27/2020,1
Fiji X 05/28/2020,1
Fiji X 05/29/2020,1
Fiji X 05/30/2020,1
Fiji X 05/31/2020,1
Fiji X 06/01/2020,1
Fiji X 06/02/2020,1
Fiji X 06/03/2020,1
Fiji X 06/04/2020,1
Fiji X 06/05/2020,1
Fiji X 06/06/2020,1
Fiji X 06/07/2020,1
Finland X 03/06/2020,0
Finland X 03/07/2020,0
Finland X 03/08/2020,0
Finland X 03/09/2020,0
Finland X 03/10/2020,0
Finland X 03/11/2020,0
Finland X 03/12/2020,0
Finland X 03/13/2020,0
Finland X 03/14/2020,0
Finland X 03/15/2020,0
Finland X 03/16/2020,0
Finland X 03/17/2020,0
Finland X 03/18/2020,0
Finland X 03/19/2020,0
Finland X 03/20/2020,0
Finland X 03/21/2020,1
Finland X 03/22/2020,1
Finland X 03/23/2020,1
Finland X 03/24/2020,1
Finland X 03/25/2020,3
Finland X 03/26/2020,5
Finland X 03/27/2020,7
Finland X 03/28/2020,9
Finland X 03/29/2020,11
Finland X 03/30/2020,13
Finland X 03/31/2020,17
Finland X 04/01/2020,17
Finland X 04/02/2020,22
Finland X 04/03/2020,25
Finland X 04/04/2020,28
Finland X 04/05/2020,31
Finland X 04/06/2020,36
Finland X 04/07/2020,41
Finland X 04/08/2020,46
Finland X 04/09/2020,51
Finland X 04/10/2020,57
Finland X 04/11/2020,63
Finland X 04/12/2020,70
Finland X 04/13/2020,74
Finland X 04/14/2020,82
Finland X 04/15/2020,89
Finland X 04/16/2020,95
Finland X 04/17/2020,102
Finland X 04/18/2020,112
Finland X 04/19/2020,121
Finland X 04/20/2020,131
Finland X 04/21/2020,141
Finland X 04/22/2020,151
Finland X 04/23/2020,161
Finland X 04/24/2020,173
Finland X 04/25/2020,182
Finland X 04/26/2020,195
Finland X 04/27/2020,206
Finland X 04/28/2020,218
Finland X 04/29/2020,230
Finland X 04/30/2020,244
Finland X 05/01/2020,259
Finland X 05/02/2020,274
Finland X 05/03/2020,289
Finland X 05/04/2020,304
Finland X 05/05/2020,320
Finland X 05/06/2020,338
Finland X 05/07/2020,352
Finland X 05/08/2020,371
Finland X 05/09/2020,388
Finland X 05/10/2020,405
Finland X 05/11/2020,423
Finland X 05/12/2020,443
Finland X 05/13/2020,464
Finland X 05/14/2020,485
Finland X 05/15/2020,506
Finland X 05/16/2020,528
Finland X 05/17/2020,550
Finland X 05/18/2020,574
Finland X 05/19/2020,594
Finland X 05/20/2020,619
Finland X 05/21/2020,643
Finland X 05/22/2020,667
Finland X 05/23/2020,691
Finland X 05/24/2020,718
Finland X 05/25/2020,746
Finland X 05/26/2020,773
Finland X 05/27/2020,801
Finland X 05/28/2020,830
Finland X 05/29/2020,859
Finland X 05/30/2020,890
Finland X 05/31/2020,918
Finland X 06/01/2020,950
Finland X 06/02/2020,981
Finland X 06/03/2020,1012
Finland X 06/04/2020,1044
Finland X 06/05/2020,1078
Finland X 06/06/2020,1113
Finland X 06/07/2020,1148
France X 03/06/2020,9
France X 03/07/2020,11
France X 03/08/2020,19
France X 03/09/2020,19
France X 03/10/2020,33
France X 03/11/2020,48
France X 03/12/2020,48
France X 03/13/2020,79
France X 03/14/2020,91
France X 03/15/2020,91
France X 03/16/2020,149
France X 03/17/2020,149
France X 03/18/2020,149
France X 03/19/2020,244
France X 03/20/2020,451
France X 03/21/2020,563
France X 03/22/2020,675
France X 03/23/2020,861
France X 03/24/2020,1101
France X 03/25/2020,1332
France X 03/26/2020,1697
France X 03/27/2020,1996
France X 03/28/2020,2315
France X 03/29/2020,2607
France X 03/30/2020,3025
France X 03/31/2020,3526
France X 04/01/2020,4035
France X 04/02/2020,4566
France X 04/03/2020,5124
France X 04/04/2020,5746
France X 04/05/2020,6438
France X 04/06/2020,7143
France X 04/07/2020,8007
France X 04/08/2020,8827
France X 04/09/2020,9688
France X 04/10/2020,10540
France X 04/11/2020,11537
France X 04/12/2020,12633
France X 04/13/2020,13753
France X 04/14/2020,14878
France X 04/15/2020,16070
France X 04/16/2020,17347
France X 04/17/2020,18705
France X 04/18/2020,20088
France X 04/19/2020,21639
France X 04/20/2020,23159
France X 04/21/2020,24733
France X 04/22/2020,26312
France X 04/23/2020,28048
France X 04/24/2020,29897
France X 04/25/2020,31783
France X 04/26/2020,33681
France X 04/27/2020,35657
France X 04/28/2020,37733
France X 04/29/2020,39901
France X 04/30/2020,42104
France X 05/01/2020,44487
France X 05/02/2020,46848
France X 05/03/2020,49275
France X 05/04/2020,51718
France X 05/05/2020,54330
France X 05/06/2020,57066
France X 05/07/2020,59850
France X 05/08/2020,62654
France X 05/09/2020,65548
France X 05/10/2020,68553
France X 05/11/2020,71661
France X 05/12/2020,74813
France X 05/13/2020,78155
France X 05/14/2020,81486
France X 05/15/2020,84892
France X 05/16/2020,88326
France X 05/17/2020,91938
France X 05/18/2020,95685
France X 05/19/2020,99491
France X 05/20/2020,103325
France X 05/21/2020,107258
France X 05/22/2020,111314
France X 05/23/2020,115483
France X 05/24/2020,119706
France X 05/25/2020,124127
France X 05/26/2020,128548
France X 05/27/2020,133053
France X 05/28/2020,137595
France X 05/29/2020,142326
France X 05/30/2020,147202
France X 05/31/2020,152147
France X 06/01/2020,157128
France X 06/02/2020,162218
France X 06/03/2020,167441
France X 06/04/2020,172785
France X 06/05/2020,178194
France X 06/06/2020,183810
France X 06/07/2020,189435
French Guiana X 03/06/2020,0
French Guiana X 03/07/2020,0
French Guiana X 03/08/2020,0
French Guiana X 03/09/2020,0
French Guiana X 03/10/2020,0
French Guiana X 03/11/2020,0
French Guiana X 03/12/2020,0
French Guiana X 03/13/2020,0
French Guiana X 03/14/2020,0
French Guiana X 03/15/2020,0
French Guiana X 03/16/2020,0
French Guiana X 03/17/2020,0
French Guiana X 03/18/2020,0
French Guiana X 03/19/2020,0
French Guiana X 03/20/2020,0
French Guiana X 03/21/2020,0
French Guiana X 03/22/2020,0
French Guiana X 03/23/2020,0
French Guiana X 03/24/2020,0
French Guiana X 03/25/2020,0
French Guiana X 03/26/2020,0
French Guiana X 03/27/2020,0
French Guiana X 03/28/2020,0
French Guiana X 03/29/2020,0
French Guiana X 03/30/2020,0
French Guiana X 03/31/2020,0
French Guiana X 04/01/2020,0
French Guiana X 04/02/2020,1
French Guiana X 04/03/2020,1
French Guiana X 04/04/2020,1
French Guiana X 04/05/2020,1
French Guiana X 04/06/2020,1
